obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""""","=""1162.8353""","=""""","=""1.41e+06""","=""2.85e-02""","=""4.36e+00""","=""-0.943""",B,"=""10.9293522""","=""11.9955753""","=""2s.2p4""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""1165.4645""","=""""","=""6.63e+05""","=""2.70e-02""","=""2.07e+00""","=""-1.267""",B,"=""10.9317574""","=""11.9955753""","=""2s.2p4""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""",2,4,,"=""T7370""","=""""",
"=""""","=""1176.57""","=""""","=""1.16e+07""","=""1.60e-01""","=""3.73e+01""","=""-0.016""",C+,"=""13.7263822""","=""14.78016""","=""2s2.2p2.(1D).3p""","=""2F*""","=""5/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",6,4,,"=""T5714""","=""""",
"=""""","=""1176.57""","=""""","=""5.52e+05""","=""1.15e-02""","=""2.66e+00""","=""-1.163""",C+,"=""13.7263822""","=""14.78016""","=""2s2.2p2.(1D).3p""","=""2F*""","=""5/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",6,6,,"=""T5714""","=""""",
"=""""","=""1177.18""","=""""","=""1.10e+07""","=""1.71e-01""","=""5.31e+01""","=""0.137""",C+,"=""13.7269294""","=""14.78016""","=""2s2.2p2.(1D).3p""","=""2F*""","=""7/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",8,6,,"=""T5714""","=""""",
"=""""","=""1191.4875""","=""""","=""3.28e+04""","=""1.05e-03""","=""1.64e-01""","=""-2.378""",B,"=""11.9955753""","=""13.0361586""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",4,6,,"=""T7370""","=""""",
"=""""","=""1194.8802""","=""""","=""2.56e+04""","=""5.48e-04""","=""8.62e-02""","=""-2.659""",B,"=""11.9955753""","=""13.0332041""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""1196.7406""","=""""","=""6.09e+04""","=""1.96e-03""","=""3.09e-01""","=""-2.106""",B+,"=""12.0001429""","=""13.0361586""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",4,6,,"=""T7370""","=""""",
"=""""","=""1200.1632""","=""""","=""5.21e+06""","=""1.13e-01""","=""1.78e+01""","=""-0.347""",B+,"=""12.0001429""","=""13.0332041""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""1207.781""","=""1207.7791""","=""200""","=""6.30e+06""","=""1.38e-01""","=""3.29e+01""","=""-0.082""",B+,"=""12.0096116""","=""13.0361586""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",6,6,,"=""T7370""","=""L3513""",
"=""""","=""1208.90""","=""""","=""5.22e+06""","=""1.14e-01""","=""9.10e+00""","=""-0.641""",C,"=""13.9226824""","=""14.94828""","=""2s2.2p2.(1D).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",2,2,,"=""u18,LS""","=""""",
"=""""","=""1210.989""","=""""","=""1.04e+06""","=""3.43e-02""","=""5.47e+00""","=""-0.863""",B,"=""11.9955753""","=""13.019401""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",4,6,,"=""T7370""","=""""",
"=""""","=""1211.2653""","=""""","=""7.57e+05""","=""1.11e-02""","=""2.66e+00""","=""-1.176""",B+,"=""12.0096116""","=""13.0332041""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",6,4,,"=""T7370""","=""""",
"=""""","=""1212.68""","=""""","=""1.03e+07""","=""1.14e-01""","=""1.81e+01""","=""-0.343""",C,"=""13.9258810""","=""14.94828""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",4,2,,"=""u18,LS""","=""""",
"=""""","=""1212.793""","=""""","=""1.31e+06""","=""2.89e-02""","=""4.61e+00""","=""-0.938""",B,"=""11.9955753""","=""13.017878""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""1213.329""","=""""","=""3.06e+06""","=""1.01e-01""","=""1.62e+01""","=""-0.393""",B+,"=""11.8397086""","=""12.861560""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""",4,6,,"=""T7370""","=""""",
"=""""","=""1214.546""","=""""","=""6.66e+05""","=""7.36e-03""","=""1.18e+00""","=""-1.531""",B,"=""11.9955753""","=""13.016403""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""",4,2,,"=""T7370""","=""""",
"=""""","=""1216.416""","=""""","=""4.01e+04""","=""1.33e-03""","=""2.14e-01""","=""-2.273""",C,"=""12.0001429""","=""13.019401""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",4,6,,"=""T7370""","=""""",
"=""""","=""1218.236""","=""""","=""1.32e+04""","=""2.94e-04""","=""4.72e-02""","=""-2.93""",C,"=""12.0001429""","=""13.017878""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""1219.015""","=""1219.017""","=""380""","=""7.40e+06""","=""1.65e-01""","=""3.97e+01""","=""-0.005""",B+,"=""11.8444770""","=""12.861560""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""",6,6,,"=""T7370""","=""L3513""",
"=""""","=""1220.005""","=""""","=""1.34e+04""","=""1.49e-04""","=""2.39e-02""","=""-3.225""",C,"=""12.0001429""","=""13.016403""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""",4,2,,"=""T7370""","=""""",
"=""""","=""1220.725""","=""""","=""4.23e+06""","=""1.89e-01""","=""1.52e+01""","=""-0.423""",B+,"=""11.8374298""","=""12.853090""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",2,4,,"=""T7370""","=""""",
"=""""","=""1223.2438""","=""""","=""5.54e+04""","=""2.49e-03""","=""2.00e-01""","=""-2.304""",C,"=""12.9123120""","=""13.9258810""","=""2s2.2p2.(3P).4s""","=""2P""","=""1/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""",2,4,,"=""T5714""","=""""",
"=""""","=""1223.471""","=""""","=""1.58e+06""","=""3.55e-02""","=""5.72e+00""","=""-0.848""",B+,"=""11.8397086""","=""12.853090""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""1226.4596""","=""""","=""4.30e+05""","=""1.29e-02""","=""3.14e+00""","=""-1.110""",C,"=""12.0096116""","=""13.0205230""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""7/2""",6,8,,"=""T7370""","=""""",
"=""""","=""1227.1163""","=""""","=""2.19e+05""","=""4.94e-03""","=""3.99e-01""","=""-2.005""",C,"=""12.9123120""","=""13.9226824""","=""2s2.2p2.(3P).4s""","=""2P""","=""1/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""1/2""",2,2,,"=""T5714""","=""""",
"=""""","=""1227.416""","=""""","=""1.48e+06""","=""3.35e-02""","=""2.71e+00""","=""-1.174""",B+,"=""11.8374298""","=""12.847554""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""",2,2,,"=""T7370""","=""""",
"=""""","=""1227.822""","=""""","=""2.39e+04""","=""5.4e-04""","=""1.31e-01""","=""-2.489""",C,"=""12.0096116""","=""13.019401""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",6,6,,"=""T7370""","=""""",
"=""1229.233""","=""1229.217""","=""225""","=""1.41e+07""","=""1.60e-01""","=""2.59e+01""","=""-0.194""",B,"=""11.9955753""","=""13.004219""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""",4,2,,"=""T7370""","=""L3513""",
"=""""","=""1229.255""","=""""","=""3.90e+06""","=""5.89e-02""","=""1.43e+01""","=""-0.451""",B+,"=""11.8444770""","=""12.853090""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",6,4,,"=""T7370""","=""""",
"=""""","=""1229.677""","=""""","=""8.8e-01""","=""1.3e-08""","=""3.2e-06""","=""-7.10""",E,"=""12.0096116""","=""13.017878""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",6,4,,"=""T7370""","=""""",
"=""""","=""1229.86""","=""""","=""3.28e+04""","=""1.12e-03""","=""1.81e-01""","=""-2.350""",D+,"=""13.3215593""","=""14.32967""","=""2s2.2p2.(3P).4p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).9s""","=""4P""","=""5/2""",4,6,,"=""T5723LS""","=""""",
"=""""","=""1230.191""","=""""","=""7.69e+06""","=""8.72e-02""","=""1.41e+01""","=""-0.457""",B+,"=""11.8397086""","=""12.847554""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""",4,2,,"=""T7370""","=""""",
"=""1233.213""","=""1233.214""","=""290""","=""1.30e+07""","=""2.96e-01""","=""4.81e+01""","=""0.074""",B,"=""11.9955753""","=""13.000950""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",4,4,,"=""T7370""","=""L3513""",
"=""""","=""1234.8461""","=""""","=""2.90e+05""","=""6.63e-03""","=""1.08e+00""","=""-1.576""",C,"=""12.9218353""","=""13.9258810""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""",4,4,,"=""T5714""","=""""",
"=""1238.504""","=""1238.5021""","=""310""","=""1.09e+07""","=""3.76e-01""","=""6.14e+01""","=""0.178""",B,"=""11.9955753""","=""12.9966572""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""",4,6,,"=""T7370""","=""L3513""",
"=""""","=""1238.7925""","=""""","=""1.27e+05""","=""1.46e-03""","=""2.38e-01""","=""-2.233""",C,"=""12.9218353""","=""13.9226824""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""1/2""",4,2,,"=""T5714""","=""""",
"=""""","=""1240.7687""","=""""","=""1.72e+06""","=""5.97e-02""","=""9.76e+00""","=""-0.622""",B,"=""11.9955753""","=""12.9948285""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",4,6,,"=""T7370""","=""""",
"=""""","=""1242.25""","=""""","=""3.19e+04""","=""7.38e-04""","=""1.21e-01""","=""-2.530""",D+,"=""13.3215593""","=""14.31962""","=""2s2.2p2.(3P).4p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).9s""","=""4P""","=""3/2""",4,4,,"=""T5723LS""","=""""",
"=""1244.180""","=""""","=""180""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3513""",
"=""1246.466""","=""1246.4663""","=""510""","=""1.82e+07""","=""6.35e-01""","=""1.04e+02""","=""0.405""",B,"=""12.0001429""","=""12.9948285""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",4,6,,"=""T7370""","=""L3513""",
"=""1247.303""","=""1247.3027""","=""920""","=""2.18e+07""","=""6.79e-01""","=""1.67e+02""","=""0.610""",B,"=""12.0096116""","=""13.0036301""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""7/2""",6,8,,"=""T7370""","=""L3513""",
"=""""","=""1247.32""","=""""","=""1.07e+07""","=""2.50e-01""","=""2.05e+01""","=""-0.302""",C,"=""13.9226824""","=""14.91669""","=""2s2.2p2.(1D).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",2,2,,"=""T5714""","=""""",
"=""""","=""1247.57""","=""""","=""2.67e+06""","=""1.25e-01""","=""1.02e+01""","=""-0.603""",C,"=""13.9226824""","=""14.91649""","=""2s2.2p2.(1D).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",2,4,,"=""T5714""","=""""",
"=""""","=""1249.39""","=""""","=""3.13e+04""","=""3.66e-04""","=""6.03e-02""","=""-2.834""",D+,"=""13.3215593""","=""14.31391""","=""2s2.2p2.(3P).4p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).9s""","=""4P""","=""1/2""",4,2,,"=""T5723LS""","=""""",
"=""""","=""1251.35""","=""""","=""5.21e+06""","=""6.12e-02""","=""1.01e+01""","=""-0.612""",C,"=""13.9258810""","=""14.91669""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",4,2,,"=""T5714""","=""""",
"=""""","=""1251.60""","=""""","=""1.32e+07""","=""3.10e-01""","=""5.11e+01""","=""0.093""",C,"=""13.9258810""","=""14.91649""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",4,4,,"=""T5714""","=""""",
"=""""","=""1255.5155""","=""""","=""1.64e+05""","=""2.58e-03""","=""6.41e-01""","=""-1.810""",C,"=""12.3566901""","=""13.3442064""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(3P).4p""","=""2P*""","=""3/2""",6,4,,"=""u18,LS""","=""""",
"=""""","=""1255.5919""","=""""","=""1.82e+04""","=""4.30e-04""","=""7.11e-02""","=""-2.764""",C,"=""12.3567502""","=""13.3442064""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""2P*""","=""3/2""",4,4,,"=""u18,LS""","=""""",
"=""""","=""1258.4457""","=""""","=""7.07e+05""","=""1.68e-02""","=""4.17e+00""","=""-0.997""",B,"=""12.0096116""","=""12.9948285""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",6,6,,"=""T7370""","=""""",
"=""""","=""1260.6811""","=""""","=""2.69e+04""","=""9.63e-04""","=""1.60e-01""","=""-2.414""",C+,"=""11.9955753""","=""12.9790453""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""5/2""",4,6,,"=""T7370""","=""""",
"=""""","=""1261.9002""","=""""","=""1.79e+05""","=""2.14e-03""","=""3.55e-01""","=""-2.068""",C,"=""12.3567502""","=""13.3392701""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""2P*""","=""1/2""",4,2,,"=""u18,LS""","=""""",
"=""""","=""1263.6969""","=""""","=""3.22e+02""","=""7.70e-06""","=""1.28e-03""","=""-4.511""",C+,"=""11.9955753""","=""12.9766983""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""1265.3119""","=""""","=""1.37e+04""","=""1.64e-04""","=""2.74e-02""","=""-3.183""",C+,"=""11.9955753""","=""12.9754460""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""",4,2,,"=""T7370""","=""""",
"=""""","=""1269.219""","=""""","=""8.28e+04""","=""4.00e-03""","=""3.34e-01""","=""-2.097""",D+,"=""12.847554""","=""13.8244077""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).5p""","=""4S*""","=""3/2""",2,4,,"=""u18,LS""","=""""",
"=""""","=""1271.2376""","=""""","=""2.60e+06""","=""3.15e-02""","=""5.28e+00""","=""-0.899""",C+,"=""12.0001429""","=""12.9754460""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""",4,2,,"=""T7370""","=""""",
"=""""","=""1271.5156""","=""""","=""6.70e+04""","=""1.62e-03""","=""2.72e-01""","=""-2.188""",C+,"=""11.9955753""","=""12.9706652""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""1271.97""","=""""","=""1.40e+05""","=""6.79e-03""","=""5.69e-01""","=""-1.867""",C+,"=""13.9226824""","=""14.89742""","=""2s2.2p2.(1D).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",2,4,,"=""T5714""","=""""",
"=""""","=""1276.16""","=""""","=""2.06e+04""","=""5.03e-04""","=""8.45e-02""","=""-2.696""",C+,"=""13.9258810""","=""14.89742""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",4,4,,"=""T5714""","=""""",
"=""""","=""1276.453""","=""""","=""1.63e+05""","=""3.98e-03""","=""6.69e-01""","=""-1.798""",D+,"=""12.853090""","=""13.8244077""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).5p""","=""4S*""","=""3/2""",4,4,,"=""u18,LS""","=""""",
"=""""","=""1277.09""","=""""","=""1.69e+05""","=""6.20e-03""","=""1.04e+00""","=""-1.606""",C+,"=""13.9258810""","=""14.89671""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",4,6,,"=""T5714""","=""""",
"=""""","=""1277.4998""","=""""","=""6.63e+05""","=""1.62e-02""","=""2.73e+00""","=""-1.188""",C+,"=""12.0001429""","=""12.9706652""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""1287.683""","=""""","=""2.38e+05""","=""3.94e-03""","=""1.00e+00""","=""-1.626""",D+,"=""12.861560""","=""13.8244077""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).5p""","=""4S*""","=""3/2""",6,4,,"=""u18,LS""","=""""",
"=""""","=""1290.0862""","=""""","=""3.23e+06""","=""5.37e-02""","=""1.37e+01""","=""-0.492""",C+,"=""12.0096116""","=""12.9706652""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",6,4,,"=""T7370""","=""""",
"=""""","=""1297.3128""","=""""","=""8.54e+05""","=""4.31e-02""","=""3.68e+00""","=""-1.065""",D+,"=""12.9123120""","=""13.8680121""","=""2s2.2p2.(3P).4s""","=""2P""","=""1/2""","=""2s2.2p2.(3P).5p""","=""2D*""","=""3/2""",2,4,,"=""u18,LS""","=""""",
"=""""","=""1297.9706""","=""""","=""3.57e+04""","=""9.02e-04""","=""1.54e-01""","=""-2.443""",C,"=""12.9706652""","=""13.9258810""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""",4,4,,"=""T5714""","=""""",
"=""""","=""1301.4091""","=""""","=""1.02e+06""","=""3.88e-02""","=""6.66e+00""","=""-0.809""",D+,"=""12.9218353""","=""13.8745272""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""","=""2s2.2p2.(3P).5p""","=""2D*""","=""5/2""",4,6,,"=""u18,LS""","=""""",
"=""""","=""1302.3314""","=""""","=""3.53e+04""","=""4.49e-04""","=""7.70e-02""","=""-2.746""",C,"=""12.9706652""","=""13.9226824""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""1/2""",4,2,,"=""T5714""","=""""",
"=""""","=""1304.4995""","=""""","=""1.41e+04""","=""7.19e-04""","=""6.18e-02""","=""-2.842""",C,"=""12.9754460""","=""13.9258810""","=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""",2,4,,"=""T5714""","=""""",
"=""""","=""1304.949""","=""""","=""9.17e+04""","=""4.68e-03""","=""4.02e-01""","=""-2.029""",D+,"=""12.847554""","=""13.7976614""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).5p""","=""4P*""","=""3/2""",2,4,,"=""u18,LS""","=""""",
"=""""","=""1305.545""","=""""","=""6.59e+04""","=""2.53e-03""","=""4.34e-01""","=""-1.996""",D+,"=""12.853090""","=""13.8027638""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).5p""","=""4P*""","=""5/2""",4,6,,"=""u18,LS""","=""""",
"=""""","=""1307.346""","=""""","=""3.65e+04""","=""9.35e-04""","=""8.05e-02""","=""-2.728""",D+,"=""12.847554""","=""13.7959196""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).5p""","=""4P*""","=""1/2""",2,2,,"=""u18,LS""","=""""",
"=""""","=""1308.9045""","=""""","=""4.71e+04""","=""1.21e-03""","=""1.04e-01""","=""-2.616""",C,"=""12.9754460""","=""13.9226824""","=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""1/2""",2,2,,"=""T5714""","=""""",
"=""""","=""1310.3702""","=""""","=""1.66e+05""","=""4.27e-03""","=""7.37e-01""","=""-1.767""",D+,"=""12.9218353""","=""13.8680121""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""","=""2s2.2p2.(3P).5p""","=""2D*""","=""3/2""",4,4,,"=""u18,LS""","=""""",
"=""""","=""1312.597""","=""""","=""2.88e+04""","=""7.44e-04""","=""1.29e-01""","=""-2.526""",D+,"=""12.853090""","=""13.7976614""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).5p""","=""4P*""","=""3/2""",4,4,,"=""u18,LS""","=""""",
"=""""","=""1315.022""","=""""","=""1.79e+05""","=""2.32e-03""","=""4.02e-01""","=""-2.032""",D+,"=""12.853090""","=""13.7959196""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).5p""","=""4P*""","=""1/2""",4,2,,"=""u18,LS""","=""""",
"=""""","=""1317.294""","=""""","=""1.50e+05""","=""3.90e-03""","=""1.02e+00""","=""-1.631""",D+,"=""12.861560""","=""13.8027638""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).5p""","=""4P*""","=""5/2""",6,6,,"=""u18,LS""","=""""",
"=""""","=""1317.5788""","=""""","=""4.26e+05""","=""1.11e-02""","=""2.89e+00""","=""-1.177""",C,"=""12.3566901""","=""13.2976904""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(3P).4p""","=""2D*""","=""5/2""",6,6,,"=""u18,LS""","=""""",
"=""""","=""1317.6630""","=""""","=""3.04e+04""","=""1.19e-03""","=""2.06e-01""","=""-2.324""",C,"=""12.3567502""","=""13.2976904""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""2D*""","=""5/2""",4,6,,"=""u18,LS""","=""""",
"=""""","=""1320.01""","=""""","=""4.92e+04""","=""1.93e-03""","=""3.35e-01""","=""-2.113""",D+,"=""13.3215593""","=""14.26082""","=""2s2.2p2.(3P).4p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).8s""","=""4P""","=""5/2""",4,6,,"=""T5723LS""","=""""",
"=""""","=""1324.475""","=""""","=""9.47e+04""","=""1.66e-03""","=""4.34e-01""","=""-2.002""",D+,"=""12.861560""","=""13.7976614""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).5p""","=""4P*""","=""3/2""",6,4,,"=""u18,LS""","=""""",
"=""""","=""1325.794""","=""""","=""2.54e+04""","=""1.34e-03""","=""1.17e-01""","=""-2.572""",D+,"=""12.847554""","=""13.7827230""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).5p""","=""4D*""","=""3/2""",2,4,,"=""u18,LS""","=""""",
"=""""","=""1326.813""","=""""","=""4.25e+04""","=""1.68e-03""","=""2.94e-01""","=""-2.172""",D+,"=""12.853090""","=""13.7875408""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).5p""","=""4D*""","=""5/2""",4,6,,"=""u18,LS""","=""""",
"=""""","=""1328.834""","=""""","=""6.05e+04""","=""2.14e-03""","=""5.61e-01""","=""-1.892""",D+,"=""12.861560""","=""13.7945902""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).5p""","=""4D*""","=""7/2""",6,8,,"=""u18,LS""","=""""",
"=""""","=""1329.600""","=""""","=""5.03e+04""","=""1.33e-03""","=""1.17e-01""","=""-2.574""",D+,"=""12.847554""","=""13.7800461""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).5p""","=""4D*""","=""1/2""",2,2,,"=""u18,LS""","=""""",
"=""""","=""1329.9002""","=""""","=""4.44e+04""","=""7.85e-04""","=""2.06e-01""","=""-2.327""",C,"=""12.3566901""","=""13.2889721""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(3P).4p""","=""2D*""","=""3/2""",6,4,,"=""u18,LS""","=""""",
"=""""","=""1329.9860""","=""""","=""3.99e+05""","=""1.06e-02""","=""1.85e+00""","=""-1.373""",C,"=""12.3567502""","=""13.2889721""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""2D*""","=""3/2""",4,4,,"=""u18,LS""","=""""",
"=""""","=""1333.689""","=""""","=""3.19e+04""","=""8.51e-04""","=""1.49e-01""","=""-2.468""",D+,"=""12.853090""","=""13.7827230""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).5p""","=""4D*""","=""3/2""",4,4,,"=""u18,LS""","=""""",
