obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""2829.188""","=""""","=""132""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L5148""",
"=""2829.641""","=""""","=""98""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L5148""",
"=""2910.510""","=""""","=""311""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L5148""",
"=""3149.180""","=""""","=""92""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L5148""",
"=""3227.970""","=""""","=""91""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L5148""",
"=""3556.163""","=""""","=""146""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L5148""",
"=""3559.197""","=""""","=""90""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L5148""",
"=""3581.229""","=""""","=""192""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L5148""",
"=""3642.736""","=""""","=""146""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L5148""",
"=""""","=""395260""","=""""","=""1.45e-07""","=""6.79e-10""","=""1.33e+00""","=""-8.867""",B,"=""2.321320""","=""2.324457""","=""3s2.3p3""","=""2P*""","=""1/2""","=""3s2.3p3""","=""2P*""","=""3/2""",2,4,M1,"=""T761""","=""""",
"=""""","=""395260""","=""""","=""5.9e-17""","=""2.8e-19""","=""2.0e-01""","=""-18.26""",D,"=""2.321320""","=""2.324457""","=""3s2.3p3""","=""2P*""","=""1/2""","=""3s2.3p3""","=""2P*""","=""3/2""",2,4,E2,"=""T761""","=""""",
"=""""","=""640600""","=""""","=""4.10e-08""","=""3.78e-10""","=""2.40e+00""","=""-8.820""",B,"=""1.408587""","=""1.410522""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p3""","=""2D*""","=""5/2""",4,6,M1,"=""T761""","=""""",
"=""""","=""640600""","=""""","=""7.7e-18""","=""7.1e-20""","=""4.5e-01""","=""-18.55""",D,"=""1.408587""","=""1.410522""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p3""","=""2D*""","=""5/2""",4,6,E2,"=""T761""","=""""",
